DateTime,rad
2014-08-07T20:00:00Z,0
2014-08-07T21:00:00Z,0
2014-08-07T22:00:00Z,0
2014-08-07T23:00:00Z,0
2014-08-08T00:00:00Z,0
2014-08-08T01:00:00Z,0
2014-08-08T02:00:00Z,0
2014-08-08T03:00:00Z,NA
2014-08-08T04:00:00Z,0
2014-08-08T05:00:00Z,9
2014-08-08T06:00:00Z,NA
2014-08-08T07:00:00Z,335
2014-08-08T08:00:00Z,413
2014-08-08T09:00:00Z,NA
2014-08-08T10:00:00Z,545
2014-08-08T11:00:00Z,588
2014-08-08T12:00:00Z,1145
2014-08-08T13:00:00Z,229
2014-08-08T14:00:00Z,NA
2014-08-08T15:00:00Z,289
2014-08-08T16:00:00Z,107
2014-08-08T17:00:00Z,280
2014-08-08T18:00:00Z,73
2014-08-08T19:00:00Z,0
2014-08-08T20:00:00Z,0
2014-08-08T21:00:00Z,0
2014-08-08T22:00:00Z,0
2014-08-08T23:00:00Z,0
2014-08-09T00:00:00Z,0
2014-08-09T01:00:00Z,0
2014-08-09T02:00:00Z,NA
2014-08-09T03:00:00Z,0
2014-08-09T04:00:00Z,0
2014-08-09T05:00:00Z,12
2014-08-09T06:00:00Z,132
2014-08-09T07:00:00Z,282
2014-08-09T08:00:00Z,612
2014-08-09T09:00:00Z,801
2014-08-09T10:00:00Z,974
2014-08-09T11:00:00Z,242
2014-08-09T12:00:00Z,597
2014-08-09T13:00:00Z,714
2014-08-09T14:00:00Z,225
2014-08-09T15:00:00Z,184
2014-08-09T16:00:00Z,572
2014-08-09T17:00:00Z,233
2014-08-09T18:00:00Z,62
2014-08-09T19:00:00Z,0
2014-08-09T20:00:00Z,0
2014-08-09T21:00:00Z,0
2014-08-09T22:00:00Z,0
2014-08-09T23:00:00Z,0
2014-08-10T00:00:00Z,0
2014-08-10T01:00:00Z,0
2014-08-10T02:00:00Z,0
2014-08-10T03:00:00Z,0
2014-08-10T04:00:00Z,0
2014-08-10T05:00:00Z,9
2014-08-10T06:00:00Z,188
2014-08-10T07:00:00Z,407
2014-08-10T08:00:00Z,618
2014-08-10T09:00:00Z,917
2014-08-10T10:00:00Z,83
2014-08-10T11:00:00Z,NA
2014-08-10T12:00:00Z,530
2014-08-10T13:00:00Z,263
2014-08-10T14:00:00Z,832
2014-08-10T15:00:00Z,630
2014-08-10T16:00:00Z,NA
2014-08-10T17:00:00Z,82
2014-08-10T18:00:00Z,15
2014-08-10T19:00:00Z,0
2014-08-10T20:00:00Z,NA
2014-08-10T21:00:00Z,0
2014-08-10T22:00:00Z,0
2014-08-10T23:00:00Z,0
2014-08-11T00:00:00Z,0
2014-08-11T01:00:00Z,0
2014-08-11T02:00:00Z,0
2014-08-11T03:00:00Z,0
2014-08-11T04:00:00Z,0
2014-08-11T05:00:00Z,33
2014-08-11T06:00:00Z,148
2014-08-11T07:00:00Z,91
2014-08-11T08:00:00Z,45
2014-08-11T09:00:00Z,535
2014-08-11T10:00:00Z,200
2014-08-11T11:00:00Z,488
2014-08-11T12:00:00Z,535
2014-08-11T13:00:00Z,428
2014-08-11T14:00:00Z,NA
2014-08-11T15:00:00Z,618
2014-08-11T16:00:00Z,NA
2014-08-11T17:00:00Z,73
2014-08-11T18:00:00Z,23
2014-08-11T19:00:00Z,0
2014-08-11T20:00:00Z,0
2014-08-11T21:00:00Z,NA
2014-08-11T22:00:00Z,0
2014-08-11T23:00:00Z,0
2014-08-12T00:00:00Z,NA
2014-08-12T01:00:00Z,0
2014-08-12T02:00:00Z,0
2014-08-12T03:00:00Z,0
2014-08-12T04:00:00Z,0
2014-08-12T05:00:00Z,7
2014-08-12T06:00:00Z,192
2014-08-12T07:00:00Z,405
2014-08-12T08:00:00Z,643
2014-08-12T09:00:00Z,810
2014-08-12T10:00:00Z,793
2014-08-12T11:00:00Z,635
2014-08-12T12:00:00Z,474
2014-08-12T13:00:00Z,146
2014-08-12T14:00:00Z,296
2014-08-12T15:00:00Z,134
2014-08-12T16:00:00Z,94
2014-08-12T17:00:00Z,29
2014-08-12T18:00:00Z,32
2014-08-12T19:00:00Z,0
2014-08-12T20:00:00Z,0
2014-08-12T21:00:00Z,NA
2014-08-12T22:00:00Z,0
2014-08-12T23:00:00Z,0
2014-08-13T00:00:00Z,NA
2014-08-13T01:00:00Z,0
2014-08-13T02:00:00Z,0
2014-08-13T03:00:00Z,0
2014-08-13T04:00:00Z,0
2014-08-13T05:00:00Z,1
2014-08-13T06:00:00Z,21
2014-08-13T07:00:00Z,24
2014-08-13T08:00:00Z,24
2014-08-13T09:00:00Z,328
2014-08-13T10:00:00Z,102
2014-08-13T11:00:00Z,228
2014-08-13T12:00:00Z,164
2014-08-13T13:00:00Z,292
2014-08-13T14:00:00Z,487
2014-08-13T15:00:00Z,31
2014-08-13T16:00:00Z,208
2014-08-13T17:00:00Z,226
2014-08-13T18:00:00Z,54
2014-08-13T19:00:00Z,0
2014-08-13T20:00:00Z,NA
2014-08-13T21:00:00Z,0
2014-08-13T22:00:00Z,0
2014-08-13T23:00:00Z,NA
2014-08-14T00:00:00Z,0
2014-08-14T01:00:00Z,0
2014-08-14T02:00:00Z,0
2014-08-14T03:00:00Z,0
2014-08-14T04:00:00Z,0
2014-08-14T05:00:00Z,NA
2014-08-14T06:00:00Z,36
2014-08-14T07:00:00Z,77
2014-08-14T08:00:00Z,151
2014-08-14T09:00:00Z,593
2014-08-14T10:00:00Z,NA
2014-08-14T11:00:00Z,NA
2014-08-14T12:00:00Z,820
2014-08-14T13:00:00Z,452
2014-08-14T14:00:00Z,NA
2014-08-14T15:00:00Z,NA
2014-08-14T16:00:00Z,205
2014-08-14T17:00:00Z,371
2014-08-14T18:00:00Z,NA
2014-08-14T19:00:00Z,NA
2014-08-14T20:00:00Z,0
2014-08-14T21:00:00Z,NA
2014-08-14T22:00:00Z,0
2014-08-14T23:00:00Z,0
2014-08-15T00:00:00Z,0
2014-08-15T01:00:00Z,0
2014-08-15T02:00:00Z,0
2014-08-15T03:00:00Z,0
2014-08-15T04:00:00Z,0
2014-08-15T05:00:00Z,6
2014-08-15T06:00:00Z,197
2014-08-15T07:00:00Z,414
2014-08-15T08:00:00Z,NA
2014-08-15T09:00:00Z,800
2014-08-15T10:00:00Z,911
2014-08-15T11:00:00Z,993
2014-08-15T12:00:00Z,1016
2014-08-15T13:00:00Z,964
2014-08-15T14:00:00Z,856
2014-08-15T15:00:00Z,687
2014-08-15T16:00:00Z,488
2014-08-15T17:00:00Z,NA
2014-08-15T18:00:00Z,60
2014-08-15T19:00:00Z,0
2014-08-15T20:00:00Z,0
2014-08-15T21:00:00Z,0
2014-08-15T22:00:00Z,0
2014-08-15T23:00:00Z,0
2014-08-16T00:00:00Z,0
2014-08-16T01:00:00Z,NA
2014-08-16T02:00:00Z,0
2014-08-16T03:00:00Z,NA
2014-08-16T04:00:00Z,0
2014-08-16T05:00:00Z,6
2014-08-16T06:00:00Z,195
2014-08-16T07:00:00Z,414
2014-08-16T08:00:00Z,624
2014-08-16T09:00:00Z,803
2014-08-16T10:00:00Z,934
2014-08-16T11:00:00Z,NA
2014-08-16T12:00:00Z,1027
2014-08-16T13:00:00Z,977
2014-08-16T14:00:00Z,865
2014-08-16T15:00:00Z,696
2014-08-16T16:00:00Z,491
2014-08-16T17:00:00Z,270
2014-08-16T18:00:00Z,59
2014-08-16T19:00:00Z,0
2014-08-16T20:00:00Z,0
2014-08-16T21:00:00Z,0
2014-08-16T22:00:00Z,0
2014-08-16T23:00:00Z,NA
2014-08-17T00:00:00Z,0
2014-08-17T01:00:00Z,0
2014-08-17T02:00:00Z,0
2014-08-17T03:00:00Z,0
2014-08-17T04:00:00Z,0
2014-08-17T05:00:00Z,5
2014-08-17T06:00:00Z,196
2014-08-17T07:00:00Z,415
2014-08-17T08:00:00Z,625
2014-08-17T09:00:00Z,NA
2014-08-17T10:00:00Z,936
2014-08-17T11:00:00Z,1007
2014-08-17T12:00:00Z,1020
2014-08-17T13:00:00Z,970
2014-08-17T14:00:00Z,856
2014-08-17T15:00:00Z,688
2014-08-17T16:00:00Z,482
2014-08-17T17:00:00Z,263
2014-08-17T18:00:00Z,51
2014-08-17T19:00:00Z,0
2014-08-17T20:00:00Z,0
2014-08-17T21:00:00Z,0
2014-08-17T22:00:00Z,0
2014-08-17T23:00:00Z,0
2014-08-18T00:00:00Z,0
2014-08-18T01:00:00Z,0
2014-08-18T02:00:00Z,0
2014-08-18T03:00:00Z,0
2014-08-18T04:00:00Z,NA
2014-08-18T05:00:00Z,5
2014-08-18T06:00:00Z,190
2014-08-18T07:00:00Z,409
2014-08-18T08:00:00Z,NA
2014-08-18T09:00:00Z,789
2014-08-18T10:00:00Z,920
2014-08-18T11:00:00Z,994
2014-08-18T12:00:00Z,836
2014-08-18T13:00:00Z,933
2014-08-18T14:00:00Z,615
2014-08-18T15:00:00Z,604
2014-08-18T16:00:00Z,272
2014-08-18T17:00:00Z,327
2014-08-18T18:00:00Z,8
2014-08-18T19:00:00Z,0
2014-08-18T20:00:00Z,0
2014-08-18T21:00:00Z,0
2014-08-18T22:00:00Z,0
2014-08-18T23:00:00Z,NA
2014-08-19T00:00:00Z,0
2014-08-19T01:00:00Z,0
2014-08-19T02:00:00Z,0
2014-08-19T03:00:00Z,0
2014-08-19T04:00:00Z,0
2014-08-19T05:00:00Z,0
2014-08-19T06:00:00Z,7
2014-08-19T07:00:00Z,17
2014-08-19T08:00:00Z,69
2014-08-19T09:00:00Z,NA
2014-08-19T10:00:00Z,394
2014-08-19T11:00:00Z,448
2014-08-19T12:00:00Z,1196
2014-08-19T13:00:00Z,NA
2014-08-19T14:00:00Z,160
2014-08-19T15:00:00Z,NA
2014-08-19T16:00:00Z,26
2014-08-19T17:00:00Z,NA
2014-08-19T18:00:00Z,0
2014-08-19T19:00:00Z,0
2014-08-19T20:00:00Z,0
2014-08-19T21:00:00Z,0
2014-08-19T22:00:00Z,NA
2014-08-19T23:00:00Z,0
2014-08-20T00:00:00Z,0
2014-08-20T01:00:00Z,0
2014-08-20T02:00:00Z,0
2014-08-20T03:00:00Z,0
2014-08-20T04:00:00Z,0
2014-08-20T05:00:00Z,4
2014-08-20T06:00:00Z,189
2014-08-20T07:00:00Z,NA
2014-08-20T08:00:00Z,456
2014-08-20T09:00:00Z,775
2014-08-20T10:00:00Z,1031
2014-08-20T11:00:00Z,998
2014-08-20T12:00:00Z,632
2014-08-20T13:00:00Z,538
2014-08-20T14:00:00Z,433
2014-08-20T15:00:00Z,756
2014-08-20T16:00:00Z,222
2014-08-20T17:00:00Z,243
2014-08-20T18:00:00Z,42
2014-08-20T19:00:00Z,0
2014-08-20T20:00:00Z,0
2014-08-20T21:00:00Z,0
2014-08-20T22:00:00Z,NA
2014-08-20T23:00:00Z,0
2014-08-21T00:00:00Z,0
2014-08-21T01:00:00Z,0
2014-08-21T02:00:00Z,0
2014-08-21T03:00:00Z,0
2014-08-21T04:00:00Z,0
2014-08-21T05:00:00Z,3
2014-08-21T06:00:00Z,103
2014-08-21T07:00:00Z,142
2014-08-21T08:00:00Z,580
2014-08-21T09:00:00Z,747
2014-08-21T10:00:00Z,NA
2014-08-21T11:00:00Z,NA
2014-08-21T12:00:00Z,NA
2014-08-21T13:00:00Z,723
2014-08-21T14:00:00Z,861
2014-08-21T15:00:00Z,528
2014-08-21T16:00:00Z,426
2014-08-21T17:00:00Z,62
2014-08-21T18:00:00Z,18
2014-08-21T19:00:00Z,0
2014-08-21T20:00:00Z,NA
2014-08-21T21:00:00Z,0
2014-08-21T22:00:00Z,0
2014-08-21T23:00:00Z,0
2014-08-22T00:00:00Z,0
2014-08-22T01:00:00Z,0
2014-08-22T02:00:00Z,0
2014-08-22T03:00:00Z,0
2014-08-22T04:00:00Z,0
2014-08-22T05:00:00Z,4
2014-08-22T06:00:00Z,NA
2014-08-22T07:00:00Z,381
2014-08-22T08:00:00Z,590
2014-08-22T09:00:00Z,768
2014-08-22T10:00:00Z,907
2014-08-22T11:00:00Z,738
2014-08-22T12:00:00Z,926
2014-08-22T13:00:00Z,587
2014-08-22T14:00:00Z,803
2014-08-22T15:00:00Z,750
2014-08-22T16:00:00Z,111
2014-08-22T17:00:00Z,8
2014-08-22T18:00:00Z,3
2014-08-22T19:00:00Z,0
2014-08-22T20:00:00Z,0
2014-08-22T21:00:00Z,NA
2014-08-22T22:00:00Z,0
2014-08-22T23:00:00Z,0
2014-08-23T00:00:00Z,0
2014-08-23T01:00:00Z,0
2014-08-23T02:00:00Z,0
2014-08-23T03:00:00Z,0
2014-08-23T04:00:00Z,0
2014-08-23T05:00:00Z,1
2014-08-23T06:00:00Z,NA
2014-08-23T07:00:00Z,380
2014-08-23T08:00:00Z,589
2014-08-23T09:00:00Z,608
2014-08-23T10:00:00Z,900
2014-08-23T11:00:00Z,874
2014-08-23T12:00:00Z,698
2014-08-23T13:00:00Z,863
2014-08-23T14:00:00Z,618
2014-08-23T15:00:00Z,596
2014-08-23T16:00:00Z,536
2014-08-23T17:00:00Z,238
2014-08-23T18:00:00Z,32
2014-08-23T19:00:00Z,0
2014-08-23T20:00:00Z,0
2014-08-23T21:00:00Z,0
2014-08-23T22:00:00Z,0
2014-08-23T23:00:00Z,0
2014-08-24T00:00:00Z,0
2014-08-24T01:00:00Z,0
2014-08-24T02:00:00Z,0
2014-08-24T03:00:00Z,0
2014-08-24T04:00:00Z,0
2014-08-24T05:00:00Z,3
2014-08-24T06:00:00Z,180
2014-08-24T07:00:00Z,NA
2014-08-24T08:00:00Z,617
2014-08-24T09:00:00Z,959
2014-08-24T10:00:00Z,940
2014-08-24T11:00:00Z,924
2014-08-24T12:00:00Z,NA
2014-08-24T13:00:00Z,374
2014-08-24T14:00:00Z,443
2014-08-24T15:00:00Z,254
2014-08-24T16:00:00Z,201
2014-08-24T17:00:00Z,136
2014-08-24T18:00:00Z,28
2014-08-24T19:00:00Z,0
2014-08-24T20:00:00Z,0
2014-08-24T21:00:00Z,0
2014-08-24T22:00:00Z,0
2014-08-24T23:00:00Z,0
2014-08-25T00:00:00Z,0
2014-08-25T01:00:00Z,0
2014-08-25T02:00:00Z,0
2014-08-25T03:00:00Z,0
2014-08-25T04:00:00Z,0
2014-08-25T05:00:00Z,4
2014-08-25T06:00:00Z,141
2014-08-25T07:00:00Z,290
2014-08-25T08:00:00Z,597
2014-08-25T09:00:00Z,782
2014-08-25T10:00:00Z,851
2014-08-25T11:00:00Z,926
2014-08-25T12:00:00Z,988
2014-08-25T13:00:00Z,805
2014-08-25T14:00:00Z,NA
2014-08-25T15:00:00Z,604
2014-08-25T16:00:00Z,290
2014-08-25T17:00:00Z,150
2014-08-25T18:00:00Z,26
2014-08-25T19:00:00Z,0
2014-08-25T20:00:00Z,0
2014-08-25T21:00:00Z,0
2014-08-25T22:00:00Z,0
2014-08-25T23:00:00Z,0
2014-08-26T00:00:00Z,0
2014-08-26T01:00:00Z,0
2014-08-26T02:00:00Z,0
2014-08-26T03:00:00Z,0
2014-08-26T04:00:00Z,0
2014-08-26T05:00:00Z,1
2014-08-26T06:00:00Z,66
2014-08-26T07:00:00Z,128
2014-08-26T08:00:00Z,278
2014-08-26T09:00:00Z,324
2014-08-26T10:00:00Z,523
2014-08-26T11:00:00Z,NA
2014-08-26T12:00:00Z,68
2014-08-26T13:00:00Z,38
2014-08-26T14:00:00Z,NA
2014-08-26T15:00:00Z,17
2014-08-26T16:00:00Z,65
2014-08-26T17:00:00Z,79
2014-08-26T18:00:00Z,34
2014-08-26T19:00:00Z,0
2014-08-26T20:00:00Z,0
2014-08-26T21:00:00Z,0
2014-08-26T22:00:00Z,0
2014-08-26T23:00:00Z,0
2014-08-27T00:00:00Z,NA
2014-08-27T01:00:00Z,0
2014-08-27T02:00:00Z,NA
2014-08-27T03:00:00Z,0
2014-08-27T04:00:00Z,0
2014-08-27T05:00:00Z,NA
2014-08-27T06:00:00Z,29
2014-08-27T07:00:00Z,156
2014-08-27T08:00:00Z,583
2014-08-27T09:00:00Z,756
2014-08-27T10:00:00Z,887
2014-08-27T11:00:00Z,733
2014-08-27T12:00:00Z,716
2014-08-27T13:00:00Z,NA
2014-08-27T14:00:00Z,739
2014-08-27T15:00:00Z,724
2014-08-27T16:00:00Z,399
2014-08-27T17:00:00Z,NA
2014-08-27T18:00:00Z,19
2014-08-27T19:00:00Z,0
2014-08-27T20:00:00Z,0
2014-08-27T21:00:00Z,0
2014-08-27T22:00:00Z,0
2014-08-27T23:00:00Z,0
2014-08-28T00:00:00Z,0
2014-08-28T01:00:00Z,0
2014-08-28T02:00:00Z,0
2014-08-28T03:00:00Z,NA
2014-08-28T04:00:00Z,0
2014-08-28T05:00:00Z,2
2014-08-28T06:00:00Z,163
2014-08-28T07:00:00Z,384
2014-08-28T08:00:00Z,592
2014-08-28T09:00:00Z,767
2014-08-28T10:00:00Z,898
2014-08-28T11:00:00Z,1000
2014-08-28T12:00:00Z,1004
2014-08-28T13:00:00Z,958
2014-08-28T14:00:00Z,NA
2014-08-28T15:00:00Z,644
2014-08-28T16:00:00Z,435
2014-08-28T17:00:00Z,211
2014-08-28T18:00:00Z,14
2014-08-28T19:00:00Z,0
2014-08-28T20:00:00Z,0
2014-08-28T21:00:00Z,0
2014-08-28T22:00:00Z,0
2014-08-28T23:00:00Z,0
2014-08-29T00:00:00Z,0
2014-08-29T01:00:00Z,0
2014-08-29T02:00:00Z,0
2014-08-29T03:00:00Z,0
2014-08-29T04:00:00Z,0
2014-08-29T05:00:00Z,NA
2014-08-29T06:00:00Z,177
2014-08-29T07:00:00Z,373
2014-08-29T08:00:00Z,580
2014-08-29T09:00:00Z,761
2014-08-29T10:00:00Z,NA
2014-08-29T11:00:00Z,919
2014-08-29T12:00:00Z,554
2014-08-29T13:00:00Z,959
2014-08-29T14:00:00Z,385
2014-08-29T15:00:00Z,370
2014-08-29T16:00:00Z,130
2014-08-29T17:00:00Z,NA
2014-08-29T18:00:00Z,20
2014-08-29T19:00:00Z,0
2014-08-29T20:00:00Z,0
2014-08-29T21:00:00Z,0
2014-08-29T22:00:00Z,0
2014-08-29T23:00:00Z,0
2014-08-30T00:00:00Z,0
2014-08-30T01:00:00Z,0
2014-08-30T02:00:00Z,0
2014-08-30T03:00:00Z,0
2014-08-30T04:00:00Z,0
2014-08-30T05:00:00Z,0
2014-08-30T06:00:00Z,21
2014-08-30T07:00:00Z,84
2014-08-30T08:00:00Z,NA
2014-08-30T09:00:00Z,457
2014-08-30T10:00:00Z,377
2014-08-30T11:00:00Z,NA
2014-08-30T12:00:00Z,973
2014-08-30T13:00:00Z,974
2014-08-30T14:00:00Z,807
2014-08-30T15:00:00Z,367
2014-08-30T16:00:00Z,344
2014-08-30T17:00:00Z,115
2014-08-30T18:00:00Z,4
2014-08-30T19:00:00Z,0
2014-08-30T20:00:00Z,0
2014-08-30T21:00:00Z,0
2014-08-30T22:00:00Z,0
2014-08-30T23:00:00Z,0
2014-08-31T00:00:00Z,0
2014-08-31T01:00:00Z,0
2014-08-31T02:00:00Z,0
2014-08-31T03:00:00Z,0
2014-08-31T04:00:00Z,0
2014-08-31T05:00:00Z,1
2014-08-31T06:00:00Z,NA
2014-08-31T07:00:00Z,373
2014-08-31T08:00:00Z,583
2014-08-31T09:00:00Z,762
2014-08-31T10:00:00Z,896
2014-08-31T11:00:00Z,965
2014-08-31T12:00:00Z,966
2014-08-31T13:00:00Z,903
2014-08-31T14:00:00Z,792
2014-08-31T15:00:00Z,611
2014-08-31T16:00:00Z,402
2014-08-31T17:00:00Z,190
2014-08-31T18:00:00Z,16
2014-08-31T19:00:00Z,0
2014-08-31T20:00:00Z,0
2014-08-31T21:00:00Z,0
2014-08-31T22:00:00Z,0
2014-08-31T23:00:00Z,0
